IDX_CD,CMP_CD,CMP_KOR,SEC_NM_KOR,기준일
G15,318000,KBG,소재,2025-03-14
G15,17650,대림제지,소재,2025-03-14
G15,37760,쎄니트,소재,2025-03-14
G15,590,CS홀딩스,소재,2025-03-14
G15,75970,동국알앤에스,소재,2025-03-14
G15,1560,제일연마,소재,2025-03-14
G15,66430,와이오엠,소재,2025-03-14
G15,222420,쎄노텍,소재,2025-03-14
G15,2870,신풍,소재,2025-03-14
G15,2220,한일철강,소재,2025-03-14
G15,352940,인바이오,소재,2025-03-14
G15,8370,원풍,소재,2025-03-14
G15,37230,한국팩키지,소재,2025-03-14
G15,263920,휴엠앤씨,소재,2025-03-14
G15,1550,조비,소재,2025-03-14
G15,155660,DSR,소재,2025-03-14
G15,2820,SUN&L,소재,2025-03-14
G15,12620,원일특강,소재,2025-03-14
G15,133820,화인베스틸,소재,2025-03-14
G15,91970,나노캠텍,소재,2025-03-14
G15,162300,신스틸,소재,2025-03-14
G15,79170,한창산업,소재,2025-03-14
G15,50760,에스폴리텍,소재,2025-03-14
G15,6740,영풍제지,소재,2025-03-14
G15,24070,WISCOM,소재,2025-03-14
G15,247660,나노씨엠에스,소재,2025-03-14
G15,8870,금비,소재,2025-03-14
G15,285800,진영,소재,2025-03-14
G15,3080,성보화학,소재,2025-03-14
G15,140520,대창스틸,소재,2025-03-14
G15,12160,영흥,소재,2025-03-14
G15,10420,한솔PNS,소재,2025-03-14
G15,263770,유에스티,소재,2025-03-14
G15,1810,무림SP,소재,2025-03-14
G15,60380,동양에스텍,소재,2025-03-14
G15,332290,누보,소재,2025-03-14
G15,7770,한일화학,소재,2025-03-14
G15,21040,대호특수강,소재,2025-03-14
G15,60480,국일신동,소재,2025-03-14
G15,221980,케이디켐,소재,2025-03-14
G15,340440,세림B&G,소재,2025-03-14
G15,49830,승일,소재,2025-03-14
G15,2690,동일제강,소재,2025-03-14
G15,48830,엔피케이,소재,2025-03-14
G15,54410,케이피티유,소재,2025-03-14
G15,196700,웹스,소재,2025-03-14
G15,5820,원림,소재,2025-03-14
G15,115570,스타플렉스,소재,2025-03-14
G15,191410,육일씨엔에쓰,소재,2025-03-14
G15,25890,한국주강,소재,2025-03-14
G15,1770,SHD,소재,2025-03-14
G15,14970,삼륭물산,소재,2025-03-14
G15,760,이화산업,소재,2025-03-14
G15,26910,광진실업,소재,2025-03-14
G45,5930,삼성전자,IT,2025-03-14
G45,660,SK하이닉스,IT,2025-03-14
G45,373220,LG에너지솔루션,IT,2025-03-14
G45,6400,삼성SDI,IT,2025-03-14
G45,66570,LG전자,IT,2025-03-14
G45,9150,삼성전기,IT,2025-03-14
G45,247540,에코프로비엠,IT,2025-03-14
G45,18260,삼성에스디에스,IT,2025-03-14
G45,42700,한미반도체,IT,2025-03-14
G45,34220,LG디스플레이,IT,2025-03-14
G45,11070,LG이노텍,IT,2025-03-14
G45,58470,리노공업,IT,2025-03-14
G45,7660,이수페타시스,IT,2025-03-14
G45,377300,카카오페이,IT,2025-03-14
G45,990,DB하이텍,IT,2025-03-14
G45,66970,엘앤에프,IT,2025-03-14
G45,22100,포스코DX,IT,2025-03-14
G45,64400,LG씨엔에스,IT,2025-03-14
G45,82270,젬백스,IT,2025-03-14
G45,12510,더존비즈온,IT,2025-03-14
G45,36930,주성엔지니어링,IT,2025-03-14
G45,39030,이오테크닉스,IT,2025-03-14
G45,5290,동진쎄미켐,IT,2025-03-14
G45,78600,대주전자재료,IT,2025-03-14
G45,89030,테크윙,IT,2025-03-14
G45,42000,카페24,IT,2025-03-14
G45,140860,파크시스템스,IT,2025-03-14
G45,98460,고영,IT,2025-03-14
G45,357780,솔브레인,IT,2025-03-14
G45,240810,원익IPS,IT,2025-03-14
G45,178320,서진시스템,IT,2025-03-14
G45,450080,에코프로머티,IT,2025-03-14
G45,307950,현대오토에버,IT,2025-03-14
G45,348370,엔켐,IT,2025-03-14
G45,137400,피엔티,IT,2025-03-14
G45,95340,ISC,IT,2025-03-14
G45,248070,솔루엠,IT,2025-03-14
G45,31980,피에스케이홀딩스,IT,2025-03-14
G45,108320,LX세미콘,IT,2025-03-14
G45,161580,필옵틱스,IT,2025-03-14
G45,67310,하나마이크론,IT,2025-03-14
G45,84370,유진테크,IT,2025-03-14
G45,403870,HPSP,IT,2025-03-14
G45,353200,대덕전자,IT,2025-03-14
G45,20150,롯데에너지머티리얼즈,IT,2025-03-14
G45,25320,시노펙스,IT,2025-03-14
G45,222080,씨아이에스,IT,2025-03-14
G45,323280,태성,IT,2025-03-14
G45,101490,에스앤에스텍,IT,2025-03-14
G45,336260,두산퓨얼셀,IT,2025-03-14
G45,361610,SK아이이테크놀로지,IT,2025-03-14
G45,53800,안랩,IT,2025-03-14
G45,52020,에스티큐브,IT,2025-03-14
G45,440110,파두,IT,2025-03-14
G45,80220,제주반도체,IT,2025-03-14
G45,131970,두산테스나,IT,2025-03-14
G45,222800,심텍,IT,2025-03-14
G45,51980,중앙첨단소재,IT,2025-03-14
G45,64760,티씨케이,IT,2025-03-14
G45,58970,엠로,IT,2025-03-14
G45,281820,케이씨텍,IT,2025-03-14
G45,348210,넥스틴,IT,2025-03-14
G45,82920,비츠로셀,IT,2025-03-14
G45,319660,피에스케이,IT,2025-03-14
G45,50890,쏠리드,IT,2025-03-14
G45,36830,솔브레인홀딩스,IT,2025-03-14
G45,90460,비에이치,IT,2025-03-14
G45,94170,동운아나텍,IT,2025-03-14
G45,183300,코미코,IT,2025-03-14
G45,166090,하나머티리얼즈,IT,2025-03-14
G45,30520,한글과컴퓨터,IT,2025-03-14
G45,272290,이녹스첨단소재,IT,2025-03-14
G45,95610,테스,IT,2025-03-14
G45,58610,에스피지,IT,2025-03-14
G45,74600,원익QnC,IT,2025-03-14
G45,97520,엠씨넥스,IT,2025-03-14
G45,213420,덕산네오룩스,IT,2025-03-14
G45,195870,해성디에스,IT,2025-03-14
G45,36810,에프에스티,IT,2025-03-14
G45,181710,NHN,IT,2025-03-14
G45,79370,제우스,IT,2025-03-14
G45,417200,LS머트리얼즈,IT,2025-03-14
G45,179900,유티아이,IT,2025-03-14
G45,91700,파트론,IT,2025-03-14
G45,83450,GST,IT,2025-03-14
G45,52400,코나아이,IT,2025-03-14
G45,59090,미코,IT,2025-03-14
G45,46890,서울반도체,IT,2025-03-14
G45,218410,RFHIC,IT,2025-03-14
G45,189300,인텔리안테크,IT,2025-03-14
G45,204270,제이앤티씨,IT,2025-03-14
G45,36540,SFA반도체,IT,2025-03-14
G45,94360,칩스앤미디어,IT,2025-03-14
G45,102710,이엔에프테크놀로지,IT,2025-03-14
G45,3160,디아이,IT,2025-03-14
G45,39440,에스티아이,IT,2025-03-14
G45,51360,토비스,IT,2025-03-14
G45,394280,오픈엣지테크놀로지,IT,2025-03-14
G45,24850,HLB이노베이션,IT,2025-03-14
G45,232140,와이씨,IT,2025-03-14
G45,91120,이엠텍,IT,2025-03-14
G45,93320,케이아이엔엑스,IT,2025-03-14
G45,304100,솔트룩스,IT,2025-03-14
G45,317330,덕산테코피아,IT,2025-03-14
G45,265520,AP시스템,IT,2025-03-14
G45,1820,삼화콘덴서,IT,2025-03-14
G45,452450,피아이이,IT,2025-03-14
G45,336370,솔루스첨단소재,IT,2025-03-14
G45,131290,티에스이,IT,2025-03-14
G45,399720,가온칩스,IT,2025-03-14
G45,171090,선익시스템,IT,2025-03-14
G45,45660,에이텍,IT,2025-03-14
G45,101160,월덱스,IT,2025-03-14
G45,200710,에이디테크놀로지,IT,2025-03-14
G45,49070,인탑스,IT,2025-03-14
G45,365340,성일하이텍,IT,2025-03-14
G45,122640,예스티,IT,2025-03-14
G45,45390,대아티아이,IT,2025-03-14
G45,30530,원익홀딩스,IT,2025-03-14
G45,126700,하이비젼시스템,IT,2025-03-14
G45,445090,에이직랜드,IT,2025-03-14
G45,29530,신도리코,IT,2025-03-14
G45,9470,삼화전기,IT,2025-03-14
G45,34310,NICE,IT,2025-03-14
G45,32500,케이엠더블유,IT,2025-03-14
G45,86390,유니테스트,IT,2025-03-14
G45,123860,아나패스,IT,2025-03-14
G45,60250,NHN KCP,IT,2025-03-14
G45,230240,에치에프알,IT,2025-03-14
G45,11930,신성이엔지,IT,2025-03-14
G45,33240,자화전자,IT,2025-03-14
G45,148150,세경하이테크,IT,2025-03-14
G45,378340,필에너지,IT,2025-03-14
G45,121800,비덴트,IT,2025-03-14
G45,192650,드림텍,IT,2025-03-14
G45,54450,텔레칩스,IT,2025-03-14
G45,102120,어보브반도체,IT,2025-03-14
G45,253590,네오셈,IT,2025-03-14
G45,53610,프로텍,IT,2025-03-14
G45,95500,미래나노텍,IT,2025-03-14
G45,112290,와이씨켐,IT,2025-03-14
G45,60720,KH바텍,IT,2025-03-14
G45,278280,천보,IT,2025-03-14
G45,78150,HB테크놀러지,IT,2025-03-14
G45,79940,가비아,IT,2025-03-14
G45,65680,우주일렉트로,IT,2025-03-14
G45,441270,파인엠텍,IT,2025-03-14
G45,114810,한솔아이원스,IT,2025-03-14
G45,64260,다날,IT,2025-03-14
G45,89970,브이엠,IT,2025-03-14
G45,71280,로체시스템즈,IT,2025-03-14
G45,36200,유니셈,IT,2025-03-14
G45,464080,에스오에스랩,IT,2025-03-14
G45,393970,대진첨단소재,IT,2025-03-14
G45,670,영풍,IT,2025-03-14
G45,35600,KG이니시스,IT,2025-03-14
G45,31330,에스에이엠티,IT,2025-03-14
G45,8060,대덕,IT,2025-03-14
G45,89980,상아프론테크,IT,2025-03-14
G45,402030,코난테크놀로지,IT,2025-03-14
G45,83930,아바코,IT,2025-03-14
G45,61970,LB세미콘,IT,2025-03-14
G45,29460,케이씨,IT,2025-03-14
G45,39980,폴라리스AI,IT,2025-03-14
G45,416180,신성에스티,IT,2025-03-14
G45,12030,DB,IT,2025-03-14
G45,47560,이스트소프트,IT,2025-03-14
G45,298830,슈어소프트테크,IT,2025-03-14
G45,236200,슈프리마,IT,2025-03-14
G45,168360,펨트론,IT,2025-03-14
G45,110990,디아이티,IT,2025-03-14
G45,393890,더블유씨피,IT,2025-03-14
G45,53300,한국정보인증,IT,2025-03-14
G45,144960,뉴파워프라즈마,IT,2025-03-14
G45,94480,갤럭시아머니트리,IT,2025-03-14
G45,190510,나무가,IT,2025-03-14
G45,33640,네패스,IT,2025-03-14
G45,83310,엘오티베큠,IT,2025-03-14
G45,456010,아이씨티케이,IT,2025-03-14
G45,72770,율호,IT,2025-03-14
G45,68790,DMS,IT,2025-03-14
G45,7810,코리아써키트,IT,2025-03-14
G45,119830,아이텍,IT,2025-03-14
G45,122990,와이솔,IT,2025-03-14
G45,47310,파워로직스,IT,2025-03-14
G45,51370,인터플렉스,IT,2025-03-14
G45,372170,윤성에프앤씨,IT,2025-03-14
G45,33160,엠케이전자,IT,2025-03-14
G45,35510,신세계 I&C,IT,2025-03-14
G45,64290,인텍플러스,IT,2025-03-14
G45,114190,강원에너지,IT,2025-03-14
G45,93640,케이알엠,IT,2025-03-14
G45,214180,헥토이노베이션,IT,2025-03-14
G45,321820,아티스트유나이티드,IT,2025-03-14
G45,44990,에이치엔에스하이텍,IT,2025-03-14
G45,96250,와이즈넛,IT,2025-03-14
G45,73490,이노와이어리스,IT,2025-03-14
G45,92220,KEC,IT,2025-03-14
G45,39560,다산네트웍스,IT,2025-03-14
G45,432720,퀄리타스반도체,IT,2025-03-14
G45,52420,오성첨단소재,IT,2025-03-14
G45,4710,한솔테크닉스,IT,2025-03-14
G45,368770,파이버프로,IT,2025-03-14
G45,88800,에이스테크,IT,2025-03-14
G45,79960,동양이엔피,IT,2025-03-14
G45,92870,엑시콘,IT,2025-03-14
G45,33790,피노,IT,2025-03-14
G45,382840,원준,IT,2025-03-14
G45,264660,씨앤지하이테크,IT,2025-03-14
G45,93520,매커스,IT,2025-03-14
G45,92070,디엔에프,IT,2025-03-14
G45,52330,코텍,IT,2025-03-14
G45,63570,한국전자금융,IT,2025-03-14
G45,5680,삼영전자,IT,2025-03-14
G45,12600,청호ICT,IT,2025-03-14
G45,62970,한국첨단소재,IT,2025-03-14
G45,286940,롯데이노베이트,IT,2025-03-14
G45,294570,쿠콘,IT,2025-03-14
G45,267320,나인테크,IT,2025-03-14
G45,79810,디이엔티,IT,2025-03-14
G45,315640,딥노이드,IT,2025-03-14
G45,425040,티이엠씨,IT,2025-03-14
G45,332570,와이팜,IT,2025-03-14
G45,108230,톱텍,IT,2025-03-14
G45,131400,이브이첨단소재,IT,2025-03-14
G45,84850,아이티엠반도체,IT,2025-03-14
G45,42510,라온시큐어,IT,2025-03-14
G45,420770,기가비스,IT,2025-03-14
G45,205100,엑셈,IT,2025-03-14
G45,192440,슈피겐코리아,IT,2025-03-14
G45,322310,오로스테크놀로지,IT,2025-03-14
G45,211270,AP위성,IT,2025-03-14
G45,377480,마음AI,IT,2025-03-14
G45,272110,케이엔제이,IT,2025-03-14
G45,49950,미래컴퍼니,IT,2025-03-14
G45,54210,이랜텍,IT,2025-03-14
G45,29480,광무,IT,2025-03-14
G45,8700,아남전자,IT,2025-03-14
G45,200470,에이팩트,IT,2025-03-14
G45,382800,지앤비에스 에코,IT,2025-03-14
G45,91440,한울소재과학,IT,2025-03-14
G45,109740,디에스케이,IT,2025-03-14
G45,452430,사피엔반도체,IT,2025-03-14
G45,61040,알에프텍,IT,2025-03-14
G45,131370,알서포트,IT,2025-03-14
G45,226590,엠디바이스,IT,2025-03-14
G45,299030,하나기술,IT,2025-03-14
G45,234300,에스트래픽,IT,2025-03-14
G45,11690,와이투솔루션,IT,2025-03-14
G45,52710,아모텍,IT,2025-03-14
G45,46440,KG모빌리언스,IT,2025-03-14
G45,158430,아톤,IT,2025-03-14
G45,277880,티에스아이,IT,2025-03-14
G45,142210,유니트론텍,IT,2025-03-14
G45,53580,웹케시,IT,2025-03-14
G45,4770,써니전자,IT,2025-03-14
G45,54620,APS,IT,2025-03-14
G45,143160,아이디스,IT,2025-03-14
G45,40350,크레오에스지,IT,2025-03-14
G45,360070,탑머티리얼,IT,2025-03-14
G45,91580,상신이디피,IT,2025-03-14
G45,452190,한빛레이저,IT,2025-03-14
G45,80580,오킨스전자,IT,2025-03-14
G45,77500,유니퀘스트,IT,2025-03-14
G45,37460,삼지전자,IT,2025-03-14
G45,149950,아바텍,IT,2025-03-14
G45,85670,뉴프렉스,IT,2025-03-14
G45,40910,아이씨디,IT,2025-03-14
G45,138080,오이솔루션,IT,2025-03-14
G45,489500,엘케이켐,IT,2025-03-14
G45,53450,세코닉스,IT,2025-03-14
G45,82850,우리바이오,IT,2025-03-14
G45,136540,윈스,IT,2025-03-14
G45,109070,주성코퍼레이션,IT,2025-03-14
G45,49520,유아이엘,IT,2025-03-14
G45,141000,비아트론,IT,2025-03-14
G45,232680,라온테크,IT,2025-03-14
G45,224110,에이텍모빌리티,IT,2025-03-14
G45,458650,성우,IT,2025-03-14
G45,396270,넥스트칩,IT,2025-03-14
G45,78350,한양디지텍,IT,2025-03-14
G45,78070,유비쿼스홀딩스,IT,2025-03-14
G45,259630,엠플러스,IT,2025-03-14
G45,389020,자람테크놀로지,IT,2025-03-14
G45,84730,팅크웨어,IT,2025-03-14
G45,234340,헥토파이낸셜,IT,2025-03-14
G45,36090,위지트,IT,2025-03-14
G45,86960,MDS테크,IT,2025-03-14
G45,98120,마이크로컨텍솔,IT,2025-03-14
G45,371950,풍원정밀,IT,2025-03-14
G45,33230,인성정보,IT,2025-03-14
G45,217820,원익피앤이,IT,2025-03-14
G45,252990,샘씨엔에스,IT,2025-03-14
G45,402490,그린리소스,IT,2025-03-14
G45,89850,유비벨록스,IT,2025-03-14
G45,290550,디케이티,IT,2025-03-14
G45,97800,윈팩,IT,2025-03-14
G45,160980,싸이맥스,IT,2025-03-14
G45,264450,유비쿼스,IT,2025-03-14
G45,243840,신흥에스이씨,IT,2025-03-14
G45,77360,덕산하이메탈,IT,2025-03-14
G45,64240,홈캐스트,IT,2025-03-14
G45,172670,에이엘티,IT,2025-03-14
G45,89890,코세스,IT,2025-03-14
G45,49550,잉크테크,IT,2025-03-14
G45,177900,쓰리에이로직스,IT,2025-03-14
G45,419080,엔젯,IT,2025-03-14
G45,356680,엑스게이트,IT,2025-03-14
G45,66310,큐에스아이,IT,2025-03-14
G45,170920,엘티씨,IT,2025-03-14
G45,38460,바이오스마트,IT,2025-03-14
G45,175140,휴먼테크놀로지,IT,2025-03-14
G45,443670,에스피소프트,IT,2025-03-14
G45,482630,삼양엔씨켐,IT,2025-03-14
G45,83500,에프엔에스테크,IT,2025-03-14
G45,115310,인포바인,IT,2025-03-14
G45,417010,나노팀,IT,2025-03-14
G45,49480,오픈베이스,IT,2025-03-14
G45,45970,코아시아,IT,2025-03-14
G45,393210,토마토시스템,IT,2025-03-14
G45,413390,엠오티,IT,2025-03-14
G45,290690,소룩스,IT,2025-03-14
G45,50960,수산아이앤티,IT,2025-03-14
G45,212710,아이에스티이,IT,2025-03-14
G45,38680,에스넷,IT,2025-03-14
G45,418420,라온텍,IT,2025-03-14
G45,302430,이노메트리,IT,2025-03-14
G45,163730,핑거,IT,2025-03-14
G45,65130,탑엔지니어링,IT,2025-03-14
G45,322180,티라유텍,IT,2025-03-14
G45,297890,HB솔루션,IT,2025-03-14
G45,425420,티에프이,IT,2025-03-14
G45,417790,트루엔,IT,2025-03-14
G45,49630,재영솔루텍,IT,2025-03-14
G45,255440,야스,IT,2025-03-14
G45,31820,콤텍시스템,IT,2025-03-14
G45,33320,제이씨현시스템,IT,2025-03-14
G45,92190,서울바이오시스,IT,2025-03-14
G45,250060,모비스,IT,2025-03-14
G45,95270,웨이브일렉트로,IT,2025-03-14
G45,357880,SKAI,IT,2025-03-14
G45,53350,이니텍,IT,2025-03-14
G45,273640,와이엠텍,IT,2025-03-14
G45,396470,워트,IT,2025-03-14
G45,10170,대한광통신,IT,2025-03-14
G45,46970,우리로,IT,2025-03-14
G45,209640,와이제이링크,IT,2025-03-14
G45,307180,아이엘사이언스,IT,2025-03-14
G45,452200,민테크,IT,2025-03-14
G45,355390,크라우드웍스,IT,2025-03-14
G45,93190,빅솔론,IT,2025-03-14
G45,33130,디지틀조선,IT,2025-03-14
G45,347000,센코,IT,2025-03-14
G45,187870,디바이스이엔지,IT,2025-03-14
G45,356860,티엘비,IT,2025-03-14
G45,72130,유엔젤,IT,2025-03-14
G45,59120,아진엑스텍,IT,2025-03-14
G45,285490,노바텍,IT,2025-03-14
G45,41460,한국전자인증,IT,2025-03-14
G45,451220,아이엠티,IT,2025-03-14
G45,446540,메가터치,IT,2025-03-14
G45,146320,비씨엔씨,IT,2025-03-14
G45,36010,아비코전자,IT,2025-03-14
G45,412540,제일엠앤에스,IT,2025-03-14
G45,90470,제이스텍,IT,2025-03-14
G45,54800,아이디스홀딩스,IT,2025-03-14
G45,93920,서원인텍,IT,2025-03-14
G45,25560,미래산업,IT,2025-03-14
G45,254490,미래반도체,IT,2025-03-14
G45,57680,티사이언티픽,IT,2025-03-14
G45,300120,라온피플,IT,2025-03-14
G45,78890,가온그룹,IT,2025-03-14
G45,370090,퓨런티어,IT,2025-03-14
G45,148250,알엔투테크놀로지,IT,2025-03-14
G45,115500,케이씨에스,IT,2025-03-14
G45,36170,클라우드에어,IT,2025-03-14
G45,173130,오파스넷,IT,2025-03-14
G45,155650,와이엠씨,IT,2025-03-14
G45,263860,지니언스,IT,2025-03-14
G45,365590,하이딥,IT,2025-03-14
G45,241790,티이엠씨씨엔에스,IT,2025-03-14
G45,376980,원티드랩,IT,2025-03-14
G45,417500,제이아이테크,IT,2025-03-14
G45,42500,링네트,IT,2025-03-14
G45,72990,에이치시티,IT,2025-03-14
G45,64480,브리지텍,IT,2025-03-14
G45,52900,KX하이텍,IT,2025-03-14
G45,115440,우리넷,IT,2025-03-14
G45,352910,오비고,IT,2025-03-14
G45,94940,푸른기술,IT,2025-03-14
G45,39420,케이엘넷,IT,2025-03-14
G45,217190,제너셈,IT,2025-03-14
G45,53980,오상자이엘,IT,2025-03-14
G45,239890,피엔에이치테크,IT,2025-03-14
G45,41520,이엘씨,IT,2025-03-14
G45,131760,파인텍,IT,2025-03-14
G45,417840,저스템,IT,2025-03-14
G45,405100,큐알티,IT,2025-03-14
G45,262260,에이프로,IT,2025-03-14
G45,85810,알티캐스트,IT,2025-03-14
G45,320000,한울반도체,IT,2025-03-14
G45,50110,캠시스,IT,2025-03-14
G45,82210,옵트론텍,IT,2025-03-14
G45,54040,한국컴퓨터,IT,2025-03-14
G45,56360,코위버,IT,2025-03-14
G45,219420,링크제니시스,IT,2025-03-14
G45,67920,이글루,IT,2025-03-14
G45,140070,서플러스글로벌,IT,2025-03-14
G45,241770,메카로,IT,2025-03-14
G45,56700,신화인터텍,IT,2025-03-14
G45,33170,시그네틱스,IT,2025-03-14
G45,333620,엔시스,IT,2025-03-14
G45,317770,엑스페릭스,IT,2025-03-14
G45,377030,비트맥스,IT,2025-03-14
G45,64850,에프앤가이드,IT,2025-03-14
G45,347890,엠투아이,IT,2025-03-14
G45,192250,케이사인,IT,2025-03-14
G45,457370,한켐,IT,2025-03-14
G45,32790,엠젠솔루션,IT,2025-03-14
G45,290740,액트로,IT,2025-03-14
G45,171010,램테크놀러지,IT,2025-03-14
G45,382480,지아이텍,IT,2025-03-14
G45,11230,삼화전자,IT,2025-03-14
G45,17900,광전자,IT,2025-03-14
G45,20180,대신정보통신,IT,2025-03-14
G45,38060,루멘스,IT,2025-03-14
G45,219130,타이거일렉,IT,2025-03-14
G45,65370,위세아이텍,IT,2025-03-14
G45,150900,파수,IT,2025-03-14
G45,49120,파인디앤씨,IT,2025-03-14
G45,263600,덕우전자,IT,2025-03-14
G45,256630,포인트엔지니어링,IT,2025-03-14
G45,57540,옴니시스템,IT,2025-03-14
G45,37030,파워넷,IT,2025-03-14
G45,69510,에스텍,IT,2025-03-14
G45,96690,에이루트,IT,2025-03-14
G45,251630,브이원텍,IT,2025-03-14
G45,96630,에스코넥,IT,2025-03-14
G45,65440,이루온,IT,2025-03-14
G45,55490,테이팩스,IT,2025-03-14
G45,445180,퓨릿,IT,2025-03-14
G45,330860,네패스아크,IT,2025-03-14
G45,321370,센서뷰,IT,2025-03-14
G45,42110,에스씨디,IT,2025-03-14
G45,106080,케이이엠텍,IT,2025-03-14
G45,94840,슈프리마에이치큐,IT,2025-03-14
G45,43260,성호전자,IT,2025-03-14
G45,411080,샌즈랩,IT,2025-03-14
G45,88130,동아엘텍,IT,2025-03-14
G45,396300,세아메카닉스,IT,2025-03-14
G45,264850,이랜시스,IT,2025-03-14
G45,227950,엔투텍,IT,2025-03-14
G45,92300,현우산업,IT,2025-03-14
G45,413640,비아이매트릭스,IT,2025-03-14
G45,60230,소니드,IT,2025-03-14
G45,464500,아이언디바이스,IT,2025-03-14
G45,462980,아이지넷,IT,2025-03-14
G45,107600,새빗켐,IT,2025-03-14
G45,66670,디티씨,IT,2025-03-14
G45,466410,사이냅소프트,IT,2025-03-14
G45,199480,뱅크웨어글로벌,IT,2025-03-14
G45,115160,휴맥스,IT,2025-03-14
G45,69540,빛과전자,IT,2025-03-14
G45,31310,아이즈비전,IT,2025-03-14
G45,69410,엔텔스,IT,2025-03-14
G45,288620,에스퓨얼셀,IT,2025-03-14
G45,225190,LK삼양,IT,2025-03-14
G45,105330,케이엔더블유,IT,2025-03-14
G45,33560,블루콤,IT,2025-03-14
G45,25770,한국정보통신,IT,2025-03-14
G45,51380,피씨디렉트,IT,2025-03-14
G45,123010,아이윈플러스,IT,2025-03-14
G45,126730,코칩,IT,2025-03-14
G45,418250,시큐레터,IT,2025-03-14
G45,347860,알체라,IT,2025-03-14
G45,301300,바이브컴퍼니,IT,2025-03-14
G45,36710,심텍홀딩스,IT,2025-03-14
G45,39290,인포뱅크,IT,2025-03-14
G45,32580,피델릭스,IT,2025-03-14
G45,37950,엘컴텍,IT,2025-03-14
G45,39010,현대에이치티,IT,2025-03-14
G45,89790,제이티,IT,2025-03-14
G45,88340,유라클,IT,2025-03-14
G45,208710,바이오로그디바이스,IT,2025-03-14
G45,2230,피에스텍,IT,2025-03-14
G45,306620,네온테크,IT,2025-03-14
G45,242040,나무기술,IT,2025-03-14
G45,49080,기가레인,IT,2025-03-14
G45,238090,앤디포스,IT,2025-03-14
G45,360350,코셈,IT,2025-03-14
G45,10280,아이티센엔텍,IT,2025-03-14
G45,340360,다보링크,IT,2025-03-14
G45,16920,카스,IT,2025-03-14
G45,351320,에스에이티이엔지,IT,2025-03-14
G45,46310,백금T&A,IT,2025-03-14
G45,336060,웨이버스,IT,2025-03-14
G45,170790,파이오링크,IT,2025-03-14
G45,254120,자비스,IT,2025-03-14
G45,290090,트윔,IT,2025-03-14
G45,37330,인지디스플레,IT,2025-03-14
G45,73110,엘엠에스,IT,2025-03-14
G45,88280,쏘닉스,IT,2025-03-14
G45,388790,라이콤,IT,2025-03-14
G45,303530,이노뎁,IT,2025-03-14
G45,323350,다원넥스뷰,IT,2025-03-14
G45,340930,유일에너테크,IT,2025-03-14
G45,452400,이닉스,IT,2025-03-14
G45,355150,코스텍시스,IT,2025-03-14
G45,203450,유니온커뮤니티,IT,2025-03-14
G45,32540,TJ미디어,IT,2025-03-14
G45,59100,아이컴포넌트,IT,2025-03-14
G45,220180,핸디소프트,IT,2025-03-14
G45,4920,씨아이테크,IT,2025-03-14
G45,313760,캐리,IT,2025-03-14
G45,52860,아이앤씨,IT,2025-03-14
G45,65650,하이퍼코퍼레이션,IT,2025-03-14
G45,258610,케일럼,IT,2025-03-14
G45,1210,금호전기,IT,2025-03-14
G45,274400,이노시뮬레이션,IT,2025-03-14
G45,65770,CS,IT,2025-03-14
G45,100030,인지소프트,IT,2025-03-14
G45,87600,픽셀플러스,IT,2025-03-14
G45,109080,옵티시스,IT,2025-03-14
G45,189690,포시에스,IT,2025-03-14
G45,238490,힘스,IT,2025-03-14
G45,52600,한네트,IT,2025-03-14
G45,67010,이씨에스,IT,2025-03-14
G45,331380,포커스에이치엔에스,IT,2025-03-14
G45,419120,산돌,IT,2025-03-14
G45,262840,아이퀘스트,IT,2025-03-14
G45,75130,플랜티넷,IT,2025-03-14
G45,80520,오디텍,IT,2025-03-14
G45,60850,영림원소프트랩,IT,2025-03-14
G45,267850,아시아나IDT,IT,2025-03-14
G45,357580,아모센스,IT,2025-03-14
G45,412350,레이저쎌,IT,2025-03-14
G45,290670,대보마그네틱,IT,2025-03-14
G45,15710,코콤,IT,2025-03-14
G45,121850,코이즈,IT,2025-03-14
G45,475660,에스켐,IT,2025-03-14
G45,303030,지니틱스,IT,2025-03-14
G45,78000,텔코웨어,IT,2025-03-14
G45,196450,코아시아씨엠,IT,2025-03-14
G45,263800,데이타솔루션,IT,2025-03-14
G45,355690,에이텀,IT,2025-03-14
G45,311320,지오엘리먼트,IT,2025-03-14
G45,434480,모니터랩,IT,2025-03-14
G45,32680,소프트센,IT,2025-03-14
G45,143540,영우디에스피,IT,2025-03-14
G45,94970,제이엠티,IT,2025-03-14
G45,60540,에스에이티,IT,2025-03-14
G45,20760,일진디스플,IT,2025-03-14
G45,332370,아이디피,IT,2025-03-14
G45,450520,인스웨이브시스템즈,IT,2025-03-14
G45,139670,키네마스터,IT,2025-03-14
G45,36690,코맥스,IT,2025-03-14
G45,100590,머큐리,IT,2025-03-14
G45,288980,모아데이타,IT,2025-03-14
G45,377330,이지트로닉스,IT,2025-03-14
G45,115610,이미지스,IT,2025-03-14
G45,147760,피엠티,IT,2025-03-14
G45,418620,이에이트,IT,2025-03-14
G45,217500,러셀,IT,2025-03-14
G45,368600,아이씨에이치,IT,2025-03-14
G45,99390,브레인즈컴퍼니,IT,2025-03-14
G45,438700,버넥트,IT,2025-03-14
G45,351330,이삭엔지니어링,IT,2025-03-14
